# Tycho-2 (Hog et al. 2000, VizieR I/259/tyc2) subset for the synthetic sky renderer.
# Fetched 2026-09-09 from vizier.cds.unistra.fr. Positions are ICRS/J2000 degrees, VTmag is Tycho V.
# Two kinds of coverage:
#  1. Three 4.2 deg-radius fields spanning galactic star density -- rich (300.0,+35.0),
#     medium (83.6,+22.0), sparse north galactic pole (192.86,+27.13) -- plus a band
#     RA 100..180, Dec 35..45, for tests that fix the pointing explicitly.
#  2. A complete Dec 62..78 band at all right ascensions, VTmag < 11 (~19 stars/deg^2).
#     This is what lets the simulated mount be pointed by the session's own target
#     selection at any time of day: for a mid-northern site it picks a declination
#     around 70 deg, whose right ascension then depends on the clock.
# Committed so that every render is reproducible offline.
ra_deg,dec_deg,vtmag
130.7704207,41.6513338,11.350
130.7731888,66.5453762,9.912
130.7772371,36.1497042,11.784
130.7812456,38.9445206,11.224
130.7952716,43.9273366,12.005
130.7985360,35.9102060,10.061
130.8013997,37.1630099,11.222
130.8028056,38.8405626,9.532
130.8033864,66.7505306,9.710
130.8046647,38.8088671,9.007
130.8073239,37.1155538,10.060
130.8081857,63.3340640,8.537
130.8107123,35.6295240,12.527
130.8114475,38.6250873,10.116
130.8146862,39.0005342,9.794
130.8276607,39.0102846,12.604
130.8332299,40.6933983,11.024
130.8338431,41.8200136,10.508
130.8397244,66.0750225,10.881
130.8443270,43.4942204,10.813
130.8592447,41.8580256,10.701
130.8622858,65.2152031,8.853
130.8707520,35.4181905,11.241
130.8717946,35.0586435,10.757
130.8722708,43.1647968,11.090
130.8747168,64.2016952,10.298
130.8826632,36.6522363,10.050
130.8832545,39.6764641,12.781
130.8836163,36.3482324,7.800
130.8838979,38.2341441,11.178
130.8911778,36.7149346,7.161
130.8970580,37.5774264,11.341
130.9043601,38.5866157,10.671
130.9059381,44.1686632,10.818
130.9137568,37.9390200,10.535
130.9145219,63.3822112,9.479
130.9148012,42.6817213,7.760
130.9153235,40.3860370,11.084
130.9189179,41.3802943,10.490
130.9220061,36.1939081,11.954
130.9249711,72.8002009,10.839
130.9304188,39.5985817,10.819
130.9315684,38.2933293,13.162
130.9328320,76.8097053,10.703
130.9344355,36.4666076,12.128
130.9366481,44.6592345,11.450
130.9373710,39.8473492,12.022
130.9392389,42.0450096,11.835
130.9400434,39.6884328,10.803
130.9411121,35.6170346,12.305
130.9479629,40.6213388,10.291
130.9517813,37.7160317,11.638
130.9551564,66.4272547,10.929
130.9576574,40.5373612,11.083
130.9597529,44.6451270,12.115
130.9646821,38.1376177,11.169
130.9670144,43.4801563,9.336
130.9671575,44.0287218,12.244
130.9671664,36.9042767,10.692
130.9726156,44.0538066,9.289
130.9770313,73.0507052,10.846
130.9817663,43.2112141,12.306
130.9852688,38.1034575,10.093
130.9877503,41.9801835,11.978
130.9896309,40.4793036,11.172
130.9930507,36.8486955,12.129
130.9970980,38.2413373,11.307
131.0008566,38.3143141,9.788
131.0014336,35.0375094,8.510
131.0016825,74.6036706,9.132
131.0034765,39.7796022,12.032
131.0101447,39.0875855,11.929
131.0127516,39.7238104,11.616
131.0131280,43.1951076,10.311
131.0191492,44.3576836,11.371
131.0208675,36.2455118,10.972
131.0237453,41.0779224,11.328
131.0246245,37.2087918,11.894
131.0400091,44.9550741,10.811
131.0408389,44.0116089,12.278
131.0420528,71.7930034,10.944
131.0422242,36.9183453,6.581
131.0438039,41.7941594,10.301
131.0443448,38.9356109,11.313
131.0448561,37.8339070,12.135
131.0495088,44.9007868,10.947
131.0527412,76.9309220,10.467
131.0569252,41.9968452,10.588
131.0569423,42.3970009,9.936
131.0643374,42.1006738,7.224
131.0656305,35.0449939,10.322
131.0676283,38.7535006,10.335
131.0687962,38.5009275,12.314
131.0717431,43.3540201,12.236
131.0758929,37.7550364,11.287
131.0834983,40.2407904,11.179
131.0853320,40.5675723,11.367
131.0906067,35.3086363,11.586
131.0915786,38.2720927,10.470
131.0957091,62.4418939,9.125
131.0967212,44.3688176,10.011
131.0968632,63.3925444,9.810
131.0974820,43.2061532,10.048
131.0979460,44.5758509,10.572
131.0984388,41.4347927,12.063
131.1043150,39.0100073,11.863
131.1127790,39.8627157,8.645
131.1143752,36.0098478,11.319
131.1172848,37.9976024,11.267
131.1201741,70.8086095,10.813
131.1253036,68.2207639,8.871
131.1263016,40.9447610,9.792
131.1284166,41.5359368,10.681
131.1284781,38.2739468,9.708
131.1297553,38.8941390,10.881
131.1351597,37.3167551,12.009
131.1354591,62.6749575,9.529
131.1373253,73.0750429,9.991
131.1589941,43.2005415,11.153
131.1625519,41.8106178,10.321
131.1637444,63.8298421,10.007
131.1654562,36.0317178,11.417
131.1667715,40.4575419,10.401
131.1682649,72.9304392,10.911
131.1705238,35.5790115,10.815
131.1729167,37.4620734,12.130
131.1756501,37.7537536,11.777
131.1756590,37.7221247,10.446
131.1798518,39.5343458,12.531
131.1905119,41.3656403,11.228
131.1939887,65.3241539,10.455
131.1942341,43.0254740,11.267
131.1966416,43.4339330,10.762
131.1979601,40.0930649,11.097
131.1981343,72.2657994,10.949
131.1985827,36.4272296,11.121
131.1996982,40.7406927,10.727
131.2020687,44.3455147,10.895
131.2049919,41.2053089,11.893
131.2070893,41.8202918,11.819
131.2071532,38.0484147,11.328
131.2077766,62.0028710,10.783
131.2089080,36.6768953,11.218
131.2091488,37.0867841,8.627
131.2129923,39.4534406,12.015
131.2136004,42.0593657,9.996
131.2150953,37.8363182,11.899
131.2188498,37.6969765,8.579
131.2239307,65.1153297,10.286
131.2241288,40.3652481,9.074
131.2252916,38.5049209,12.160
131.2311466,42.2227113,10.865
131.2352523,37.5485745,10.551
131.2354226,36.9798683,11.397
131.2389679,41.3292531,11.967
131.2393225,36.5263877,8.282
131.2405868,44.0171901,11.510
131.2419092,44.0504700,12.339
131.2419213,37.3313413,9.893
131.2428312,39.7732820,11.222
131.2479412,64.4941209,10.237
131.2506761,39.4742049,12.505
131.2523091,64.4885115,9.564
131.2539528,74.3171404,8.825
131.2573610,35.8552729,11.884
131.2608904,44.1844139,8.872
131.2618664,73.9508199,9.750
131.2621180,36.9010527,10.823
131.2630869,35.8371403,9.713
131.2654509,62.8822894,10.262
131.2679199,73.1877889,10.921
131.2703649,36.2060026,12.494
131.2780712,39.1886995,12.452
131.2794255,65.2144270,9.747
131.2903207,70.5018939,10.260
131.2933248,41.6718348,8.647
131.2942478,74.8441727,10.955
131.2958152,43.6491543,7.321
131.2959277,39.8494149,10.670
131.2974829,68.9043468,10.686
131.3010880,41.6414618,11.655
131.3028091,37.0180084,11.462
131.3063141,64.1454899,10.593
131.3089863,71.3485247,10.435
131.3098460,42.9446786,11.574
131.3107947,41.7039246,9.319
131.3116032,38.6622430,11.729
131.3135439,43.2156324,9.565
131.3147728,76.8380693,9.642
131.3267734,36.8101312,10.916
131.3274294,39.6068445,11.079
131.3392007,42.4038413,8.304
131.3398351,44.4117872,12.292
131.3398860,36.2382520,12.282
131.3403925,41.6906523,12.121
131.3423657,40.4641818,9.852
131.3424554,71.2927569,8.713
131.3426454,42.5904223,11.800
131.3429086,35.4230956,12.525
131.3519865,38.4256115,12.051
131.3537245,41.6691695,11.364
131.3601702,44.1983670,10.531
131.3604848,70.6497036,9.923
131.3644412,37.6058167,10.053
131.3734048,35.2762058,12.432
131.3750348,38.3525787,8.384
131.3775987,38.1862715,12.478
131.3780541,62.4830797,10.675
131.3795347,37.1079582,11.525
131.3901335,39.2950482,10.309
131.3911351,42.0175035,11.693
131.3939922,40.7906583,11.636
131.3962945,65.1749099,10.066
131.4005560,73.1514020,10.584
131.4019494,69.9620180,9.689
131.4031841,71.0681099,10.833
131.4076402,37.2915927,6.972
131.4078320,39.2653557,11.668
131.4090530,42.6585378,11.293
131.4103359,37.9446352,11.472
131.4107985,62.1251291,9.717
131.4117949,40.8825070,12.688
131.4159772,39.3530691,12.807
131.4173132,37.5539288,11.830
131.4208988,35.5712880,9.561
131.4224766,37.3036829,12.097
131.4243922,36.6467871,11.325
131.4252853,44.5743928,9.861
131.4272086,72.1101884,10.007
131.4296433,36.6229367,12.226
131.4299007,38.2195688,11.569
131.4305299,37.2002855,12.196
131.4365586,36.2526171,11.255
131.4394951,39.3851962,11.916
131.4419105,39.3315525,11.039
131.4438301,69.9063803,9.932
131.4443896,38.7701762,10.316
131.4454236,38.0903841,12.929
131.4472128,41.5605286,11.732
131.4487784,37.4016964,12.215
131.4495073,36.9133599,11.887
131.4496520,37.7280546,9.150
131.4506079,43.6359525,8.419
131.4547780,44.0922983,11.645
131.4619939,35.9445189,10.960
131.4623597,35.8545252,9.199
131.4637750,44.2140058,10.669
131.4682974,38.7855216,12.312
131.4741800,64.6455246,8.845
131.4744941,43.0133491,11.428
131.4789789,38.3410423,10.112
131.4801635,40.7624019,11.842
131.4813862,36.9130804,12.392
131.4866835,73.2925562,7.339
131.4872597,39.0868903,11.906
131.4875083,38.4205951,12.299
131.4881274,44.8993068,10.558
131.4929355,41.3819843,11.215
131.5011426,65.8306007,10.187
131.5076421,38.3051184,11.896
131.5081091,35.7671283,10.665
131.5210891,35.1519548,10.569
131.5296157,42.8679171,11.417
131.5334515,39.5269827,9.376
131.5370320,64.7892251,9.857
131.5400855,39.9473042,10.819
131.5415115,39.6609521,12.673
131.5422782,38.9816442,11.146
131.5432424,69.0768884,10.351
131.5467450,39.6036772,11.477
131.5484010,37.0725808,12.166
131.5484431,74.5420083,9.713
131.5488972,37.3770903,8.884
131.5499923,43.3830890,9.590
131.5503968,41.9061660,11.508
131.5511428,39.4742184,11.693
131.5516027,70.9441775,8.266
131.5524336,36.9118149,10.735
131.5529948,38.5990832,9.363
131.5547357,76.4948841,10.037
131.5554009,38.2127374,9.815
131.5568254,41.7244014,11.914
131.5585267,37.7271661,9.973
131.5585553,36.8647333,10.072
131.5601372,35.8105561,12.466
131.5725172,37.3961563,10.709
131.5737735,37.9078631,12.189
131.5814573,72.5746882,10.502
131.5856190,44.7493361,12.005
131.5903172,44.4881446,10.909
131.5905148,66.9191533,10.953
131.5917485,35.8886147,12.148
131.5968366,42.9894455,10.114
131.5994049,65.3852715,9.621
131.6026029,40.8728710,11.306
131.6051208,67.5041130,10.693
131.6059314,43.1295750,12.071
131.6062298,70.6910845,9.786
131.6089156,36.6164951,11.553
131.6090812,44.9406581,11.418
131.6162492,43.0195907,11.573
131.6267459,65.9480005,10.752
131.6402847,64.9641597,9.300
131.6405658,39.9804104,11.195
131.6421912,37.0487196,11.416
131.6476346,38.4870742,9.954
131.6482556,38.4857206,9.449
131.6493409,38.6907065,12.358
131.6524437,36.4859624,11.559
131.6524768,35.9852543,11.912
131.6533756,65.4553347,7.850
131.6579140,44.5790230,9.265
131.6581755,41.1115678,10.851
131.6670853,42.6075314,12.670
131.6695699,68.9887764,10.142
131.6751743,68.5051690,10.414
131.6775875,40.0487738,9.926
131.6787012,76.1643549,10.658
131.6859814,42.0562176,12.165
131.6918515,70.5909575,10.578
131.6942852,42.8648679,9.471
131.6959931,38.7364666,10.250
131.6971350,66.3690840,10.761
131.6975365,36.6476594,10.155
131.7030208,37.8091658,11.497
131.7048209,38.0421928,7.556
131.7097918,36.3231166,12.400
131.7100774,77.3218941,10.787
131.7101929,35.0789404,10.874
131.7107153,40.6110941,10.801
131.7113700,40.0902295,11.280
131.7140650,73.8698151,10.879
131.7160840,70.5950067,9.121
131.7188529,62.2786514,8.103
131.7189445,63.0515638,9.633
131.7204147,37.3301674,10.252
131.7216408,73.1846810,10.223
131.7251951,66.5069509,9.858
131.7262157,39.4944953,11.628
131.7300309,43.7642737,10.886
131.7301977,69.5915901,10.744
131.7312892,37.9644027,11.966
131.7336649,65.8293012,10.053
131.7412339,38.1307359,12.190
131.7420411,44.6966200,10.793
131.7424796,43.4073344,11.027
131.7468725,38.8461917,11.814
131.7477816,72.2474906,9.704
131.7525272,37.8119392,12.396
131.7528697,43.3575619,10.323
131.7572704,42.8278455,10.787
131.7614272,71.4692444,10.137
131.7614943,62.8531325,10.586
131.7633667,35.8943279,11.662
131.7639467,35.3524673,11.331
131.7642148,42.4329300,10.158
131.7659419,67.9904437,9.714
131.7683447,36.4536008,11.977
131.7685192,36.9038297,12.040
131.7708966,42.9864097,11.032
131.7772560,64.7186141,9.360
131.7834578,38.2518729,9.171
131.7853670,72.3851808,7.559
131.7875385,42.1367614,11.144
131.7881055,38.8586315,11.330
131.7903856,36.3332425,11.860
131.7913136,42.2677952,10.662
131.7935641,35.5993549,11.097
131.7997810,44.8054158,12.144
131.8020909,35.0222944,11.235
131.8021067,44.5771482,11.067
131.8080139,36.6629050,13.078
131.8134233,38.8656814,11.850
131.8143380,42.4509894,9.734
131.8159158,44.7341832,10.111
131.8160156,40.2804641,10.461
131.8185666,37.1821445,11.200
131.8196779,64.3722775,9.027
131.8207637,40.9508529,11.284
131.8246146,36.1105316,11.597
131.8312311,43.2999801,10.621
131.8334121,39.7339281,10.890
131.8349084,74.0474179,10.523
131.8382464,40.0246547,9.813
131.8448458,38.6432674,9.891
131.8453796,64.3115417,10.822
131.8457742,37.1349414,12.343
131.8473094,44.0319612,11.375
131.8473261,67.6342296,10.952
131.8480798,36.4564207,8.662
131.8482916,37.5973182,12.486
131.8498907,43.4966470,9.444
131.8510153,44.5049301,10.325
131.8518658,38.4266047,12.492
131.8528509,37.7933413,12.883
131.8535001,64.8757790,8.903
131.8584233,40.5085595,8.533
131.8592999,68.4824230,9.893
131.8595478,40.1131081,11.964
131.8630232,65.9139779,10.572
131.8638433,68.3254685,9.705
131.8653764,40.0055560,11.326
131.8656322,40.0289114,11.422
131.8729343,68.8429712,9.401
131.8762716,36.5951801,12.330
131.8780822,64.5803659,10.844
131.8803402,39.9773294,11.775
131.8833593,36.5661167,10.323
131.8848848,36.7987813,11.423
131.8892077,44.2440341,11.518
131.8892768,37.1901629,11.393
131.9048852,68.4153892,10.613
131.9075270,41.5759151,11.764
131.9132856,37.1817447,11.531
131.9145671,35.6760734,10.567
131.9163292,74.7469483,10.683
131.9281625,71.2601876,9.362
131.9284447,37.2593333,12.023
131.9332510,42.0067713,10.718
131.9342404,36.6760752,12.724
131.9403429,38.5201673,10.136
131.9430182,36.1268308,11.636
131.9523731,41.7191452,8.478
131.9526499,75.9233010,10.557
131.9540650,41.0614086,11.423
131.9556409,37.8531641,11.232
131.9568096,40.6396196,11.432
131.9615914,66.2106047,7.869
131.9616559,35.1569792,11.672
131.9642581,44.0721134,11.790
131.9666357,43.3653939,11.006
131.9755604,35.0161836,11.339
131.9757499,41.2168256,9.262
131.9790929,62.0490795,10.534
131.9794638,41.1228650,10.115
131.9826446,42.8875134,11.457
131.9884848,43.1838398,10.788
131.9930983,36.8485031,12.142
131.9960845,38.7113653,10.593
131.9984048,41.5958369,10.935
131.9992049,42.5576374,11.937
132.0013140,43.8014816,11.169
132.0052195,39.8542889,11.945
132.0055919,39.5974457,8.223
132.0065021,44.9594483,12.239
132.0070047,36.7788687,11.375
132.0075877,77.6889304,7.715
132.0082632,44.2631319,10.773
132.0084547,63.9549078,10.815
132.0087906,36.5914475,11.081
132.0127429,65.2526566,10.147
132.0145178,38.3056419,11.268
132.0194852,64.8314209,10.768
132.0197319,62.0311746,10.062
132.0204959,76.8867543,10.910
132.0240532,38.0729771,12.106
132.0247986,44.4035889,11.300
132.0252015,40.6587565,11.379
132.0280712,42.0164488,11.827
132.0312839,38.0423455,12.684
132.0381720,40.9500870,9.286
132.0411769,71.9236704,9.122
132.0416307,37.3874872,11.760
132.0417062,72.5061226,10.926
132.0432746,44.2729704,11.160
132.0441496,37.5105225,11.558
132.0459937,38.4519390,11.781
132.0463104,42.6030697,10.066
132.0467259,38.6060904,9.336
132.0528548,37.6682550,11.626
132.0555264,37.5325933,11.646
132.0575092,40.9632153,11.616
132.0758022,74.2216485,10.565
132.0860553,67.4499711,8.790
132.0935819,38.3040419,12.180
132.0976918,37.7997056,12.244
132.0993533,62.7275233,10.929
132.0997374,36.1842135,10.810
132.1000464,35.1625225,10.294
132.1033631,36.9302741,9.365
132.1101429,62.0580066,10.453
132.1105399,38.5867561,11.014
132.1126409,38.3930660,12.017
132.1167617,40.9160400,12.483
132.1169166,41.7193045,10.632
132.1183184,62.1085025,10.120
132.1248825,73.0666781,10.447
132.1337034,37.1958727,10.139
132.1338947,42.5776327,11.431
132.1343903,39.8107527,10.816
132.1459121,75.9113556,10.895
132.1535478,43.3918779,10.601
132.1547780,39.7628625,11.842
132.1564307,44.9826263,11.258
132.1577745,70.9243342,10.305
132.1592336,41.0702929,11.455
132.1671169,41.9151613,12.111
132.1689901,37.4293175,11.860
132.1703038,35.5755005,12.022
132.1724444,40.6109816,10.943
132.1951947,41.4068534,11.358
132.1991404,69.9269359,10.598
132.1992676,41.2344579,11.359
132.1999391,35.2364323,11.495
132.2017399,44.1663902,10.855
132.2040340,72.0175955,10.477
132.2048363,36.1996074,10.305
132.2052091,66.7080831,6.170
132.2076878,39.5428999,12.337
132.2089263,40.3697408,10.901
132.2201834,41.7757587,11.089
132.2223333,43.1574024,10.587
132.2231787,43.1478055,8.879
132.2249611,42.7202921,11.267
132.2251472,77.5230511,10.984
132.2254041,72.0205209,8.373
132.2271698,41.8465056,11.350
132.2308076,37.3290626,12.044
132.2316973,70.3874503,10.062
132.2333121,72.6765417,8.680
132.2333293,41.1017790,9.319
132.2458470,35.3401987,12.322
132.2461910,77.8320356,8.848
132.2472629,63.3243277,8.245
132.2492075,37.7144898,9.858
132.2514339,38.3452548,7.425
132.2525005,41.1080543,8.167
132.2601266,36.5175643,11.382
132.2679393,70.9090355,9.391
132.2747014,40.1232601,11.672
132.2769195,66.0491148,10.671
132.2800423,37.0821651,11.467
132.2847238,36.1207795,11.085
132.2923035,72.4545015,10.511
132.2934933,41.3031800,11.150
132.2967619,63.1969737,10.915
132.2987480,36.5245980,11.244
132.2999216,62.5514509,9.947
132.3006746,36.0907690,11.066
132.3020613,63.1966570,10.347
132.3105001,69.4768249,9.856
132.3149315,70.4281566,10.733
132.3250607,62.1084741,10.559
132.3298580,74.1234537,10.644
132.3369476,36.4435043,11.932
132.3401570,44.0229594,10.173
132.3411961,44.3903425,11.910
132.3479727,38.5632614,12.013
132.3562145,44.7373056,11.606
132.3601908,39.9510344,11.747
132.3654471,37.1101478,12.205
132.3679427,42.2670041,11.651
132.3681037,39.8951705,11.119
132.3722154,43.4274600,11.566
132.3789410,75.1231174,10.715
132.3874502,36.8293260,9.577
132.3890617,38.3971510,11.953
132.3935245,44.7396982,10.907
132.3947578,73.6784712,10.938
132.4137554,65.7556856,10.567
132.4144175,74.5362454,10.643
132.4167331,41.7366376,11.242
132.4177767,42.4412691,9.170
132.4216575,64.2647676,7.226
132.4223681,40.2168013,11.198
132.4239117,70.0758713,10.819
132.4260203,39.0151730,11.043
132.4311466,43.3216817,10.699
132.4316793,64.7734129,10.412
132.4359434,44.9777881,8.028
132.4470601,44.7042706,7.956
132.4503109,65.9112612,10.970
132.4537073,69.2956228,10.812
132.4545339,37.1673592,11.955
132.4558078,38.2579432,11.354
132.4584909,73.6705637,10.151
132.4602555,67.0777090,10.990
132.4677932,44.6720438,11.205
132.4679972,37.9119459,9.338
132.4799400,67.2968746,10.996
132.4811623,39.2704971,9.969
132.4823929,38.2580769,12.351
132.4834589,43.6857286,9.935
132.4870187,67.0177323,10.763
132.4880105,39.5319219,11.539
132.4896782,35.4313224,12.386
132.4945698,44.4706712,11.735
132.4999234,39.5897981,9.250
132.5026349,44.3826190,10.924
132.5038300,36.8113449,9.958
132.5040201,35.3796618,8.481
132.5055976,37.5279409,12.054
132.5073196,39.2533696,10.103
132.5211686,44.9729269,8.975
132.5322328,41.0540416,10.686
132.5367442,37.5275430,10.889
132.5431547,39.5587473,10.654
132.5447166,65.8087016,10.527
132.5475184,35.2439890,11.767
132.5557022,44.1108292,12.179
132.5635065,63.2291174,10.498
132.5698560,35.0373688,7.996
132.5728818,67.7656686,9.379
132.5735439,37.1891027,11.345
132.5755083,64.3033704,9.999
132.5813362,63.3620114,9.238
132.5828617,69.3649888,9.673
132.5893617,71.2035565,10.609
132.5929541,37.5106772,12.186
132.5984408,71.5471902,10.348
132.5987383,36.4192864,12.469
132.6021279,38.6980751,12.120
132.6039984,42.4657284,11.864
132.6042648,64.8645165,9.535
132.6060632,73.2192979,9.613
132.6064622,37.5480355,11.085
132.6093074,37.5147655,11.498
132.6132925,67.9520642,10.999
132.6157674,66.4506587,9.857
132.6160482,38.1909229,10.357
132.6163241,37.8879383,11.505
132.6163587,39.1011340,11.944
132.6198395,39.6003996,10.954
132.6294896,37.0259170,10.282
132.6297538,66.8317504,10.300
132.6327598,36.1071865,8.508
132.6355214,67.6889777,9.268
132.6377159,38.3037358,11.374
132.6453625,44.8737226,11.575
132.6514915,38.0222297,12.629
132.6564618,35.5566774,10.785
132.6570957,35.7140438,10.775
132.6598587,36.8770894,7.597
132.6632245,37.9040235,11.399
132.6636614,37.8609834,12.648
132.6748400,43.6181586,11.271
132.6748663,40.2455114,10.644
132.6750740,74.4287965,10.770
132.6783123,44.6020586,10.986
132.6811782,37.1079223,11.860
132.6827199,40.7334886,10.314
132.6837293,43.5020650,8.390
132.6844834,35.0709465,7.587
132.6846209,35.5341271,10.471
132.6875410,40.0408687,10.081
132.6893381,44.5869076,10.731
132.6925538,62.3232060,10.951
132.6930717,40.1599995,11.600
132.6988827,38.4634249,8.687
132.7013694,63.9436159,10.368
132.7043835,37.5998491,9.981
132.7099803,37.8139934,8.675
132.7110469,41.1757589,11.381
132.7112935,43.5924651,10.560
132.7132999,42.0330116,10.268
132.7137729,36.3979585,11.992
132.7206207,40.5449262,11.958
132.7215524,42.9186512,11.807
132.7236494,40.9282845,10.630
132.7304179,68.2544439,9.860
